FileName,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,OutOfASCII,CharTotal, LineTotal, AvgCharPerLine, # of Strings, % of Space, # of Word, % of Word, Readable, RatioOfNum , RatioOfEng, RatioOfSpcChar, MaxCharNumPerLine, DistDegree,NumOfNumType,NumOfEngType,NumOfSpcType, MaxNumOfSpc, MaxNumOfSpcChar 
underscore-1.8.3.min.js,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,398,96,235,3,1,6,160,22,688,688,1,139,754,47,481,39,116,83,23,6,2,2,1,1,6,4,103,259,8,764,63,77,0,31,12,2,7,19,21,0,0,18,2,10,6,19,16,37,7,0,12,24,11,4,1,1,0,0,0,154,34,154,1,44,1,507,60,435,121,914,369,129,159,669,43,43,352,400,1379,570,213,8,1042,311,1121,721,158,38,58,125,7,212,144,212,0,0,16449,5,3289.8,117.5,2.40%,,,,1.5,62.1,34,16195,0%,10,46,30,764,61
can-remove.js,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,337,3,4,0,0,0,0,4,21,21,0,0,6,1,26,10,0,1,0,0,0,1,0,0,0,0,3,15,0,11,0,1,0,5,5,2,0,2,3,0,0,1,0,0,0,1,9,4,4,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,40,10,23,19,60,20,14,18,40,0,0,32,17,51,57,34,0,38,27,59,18,4,4,0,14,0,8,2,8,0,0,1165,41,28.4,2,28.90%,,,,0.2,55,12.4,105,0%,2,33,16,26,46
npm-registry.js,0,0,0,0,0,0,0,0,0,0,869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6887,2,2,0,7,24,0,981,207,207,2,1,690,140,676,782,142,32,54,8,10,0,0,1,22,0,720,160,0,132,43,10,141,53,13,59,5,33,0,0,9,7,7,0,15,59,43,24,37,0,179,8,70,23,0,0,0,0,0,59,2,59,0,13,8,885,107,812,260,1699,254,710,428,640,59,391,370,550,714,1245,900,115,1379,1187,1725,457,115,69,126,393,80,280,0,280,1,1,29969,869,34.5,1,23.00%,,,,0.9,54.4,18.8,121,0%,7,43,27,981,39
backbone.js,0,0,0,0,0,0,0,0,0,0,1699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14198,113,58,13,38,1,101,474,773,772,76,65,727,199,1184,959,38,27,10,4,1,3,0,1,1,2,196,623,17,510,0,45,0,92,90,84,39,132,22,13,72,77,20,1,43,77,48,65,78,9,86,111,108,62,14,7,13,7,2,132,31,132,9,223,316,2644,503,1292,1316,4722,912,627,1483,2805,87,240,1771,912,2749,2935,991,33,2678,2712,4319,1168,631,330,174,384,27,309,124,309,0,0,64330,1699,37.9,29,22.10%,,,,0.1,61.9,13.3,111,0%,9,52,29,1184,46
constant.js,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226,0,0,0,0,0,0,14,32,32,0,0,17,0,21,1,0,4,7,3,4,0,0,0,0,0,0,19,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,5,27,6,54,9,5,3,16,0,0,21,4,30,23,11,10,22,10,38,26,8,1,10,3,0,5,0,5,0,0,798,28,28.5,0,28.30%,,,,2.3,47.1,18.8,79,0%,4,23,10,32,40
demo.js,0,0,0,0,0,0,0,0,0,0,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,378,0,0,0,0,0,0,40,32,32,0,7,12,6,54,112,3,3,4,0,0,0,0,0,0,0,8,38,0,30,0,0,0,7,0,0,4,0,0,0,1,0,3,2,0,2,23,2,2,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,127,5,18,22,155,39,20,28,48,2,1,96,86,68,41,51,0,70,71,74,26,6,2,0,2,0,15,0,15,0,0,1988,83,24,0,19.00%,,,,0.5,55.5,20.8,55,0%,3,32,15,112,47
funnel-lib.js,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,0,0,0,0,6,6,6,0,0,3,2,3,1,0,2,2,0,0,0,0,0,0,0,0,9,0,6,1,0,0,0,0,0,0,0,2,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,9,8,6,4,23,7,5,4,20,0,0,13,7,28,15,5,2,13,14,20,14,0,1,1,0,0,3,0,3,0,0,353,16,22.1,0,14.40%,,,,1.1,64.3,15.6,54,10%,2,24,14,9,59
datepicker-lv.js,0,0,0,0,0,0,0,0,0,43,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,108,0,0,0,2,0,9,9,4,0,55,1,21,10,0,1,0,0,0,0,0,0,1,0,15,6,1,4,1,0,2,8,1,1,5,0,4,0,1,2,6,0,2,7,9,3,3,2,2,7,7,2,0,0,0,1,0,6,0,6,0,0,0,62,7,22,30,91,19,9,8,58,5,17,21,19,39,32,21,0,61,46,66,20,12,4,6,14,1,5,0,5,0,12,1216,45,27,54,6.70%,,,,0.2,62.7,22.2,75,0%,2,44,19,108,34
publish_to_s3.js,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,0,0,0,0,0,0,16,7,7,0,0,6,5,11,32,0,0,2,7,2,0,0,0,0,0,7,6,0,4,0,0,0,9,5,12,2,10,0,1,2,6,0,3,1,3,4,2,7,0,8,13,10,3,3,0,0,3,0,1,0,1,0,17,6,19,12,13,3,44,9,7,22,27,5,1,17,6,24,25,9,2,29,25,26,17,8,4,2,4,0,3,2,3,0,0,740,32,23.1,0,13.00%,,,,1.5,63.1,18.1,84,10%,3,45,17,32,47
package-compatibility.js,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,78,40,40,2,0,38,3,65,4,48,21,10,5,2,15,0,0,4,1,12,15,0,2,2,0,1,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,26,1,17,23,111,8,15,0,20,1,1,20,7,55,41,16,12,31,29,78,31,2,1,12,4,0,15,0,15,0,0,1148,21,54.7,0,7.80%,,,,9.2,51.1,30,92,0%,8,25,16,78,39
bootstrap-markdown.ptBR.js,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,195,0,46,0,2,0,0,46,3,3,5,0,22,1,4,3,0,0,0,0,0,0,0,0,0,0,23,2,1,1,1,0,1,1,3,3,0,2,0,1,3,13,0,0,8,0,1,1,2,2,2,2,5,2,1,0,0,0,0,0,0,0,0,0,0,57,2,15,27,77,3,17,9,63,1,10,22,20,38,40,9,7,52,34,54,18,5,3,9,4,3,2,0,2,0,15,1060,31,34.2,23,18.40%,,,,0,61.4,15.8,73,0%,0,43,18,46,34
gruntfile.js,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,0,0,0,0,0,0,8,3,3,0,0,3,2,6,0,0,0,0,0,0,0,0,0,0,0,6,3,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,3,1,4,2,8,5,7,0,12,2,1,7,6,16,12,4,0,8,10,12,8,1,0,1,4,0,6,0,6,0,0,291,15,19.4,0,30.60%,,,,0,47.4,16.8,46,10%,0,25,13,8,39
renderToString.js,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,16,17,17,0,2,2,9,28,9,0,0,1,0,0,0,0,0,0,0,1,0,0,8,1,0,0,0,0,3,1,2,1,0,0,0,0,0,0,0,2,1,0,0,3,4,4,0,3,0,0,0,0,0,0,0,0,1,0,8,1,20,13,68,8,12,1,16,2,1,16,12,35,42,8,3,52,28,24,10,4,4,1,0,0,1,2,1,0,0,598,19,31.5,0,8.40%,,,,0.2,69.1,19.2,87,10%,1,34,15,28,46
bootstrap-markdown.ru.js,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175,0,46,0,2,0,0,46,3,3,5,0,22,1,5,3,0,0,0,0,0,0,0,0,0,0,23,2,1,1,1,0,1,0,1,1,0,0,0,0,3,5,0,0,5,0,0,2,1,2,2,1,0,2,1,0,0,0,0,0,0,0,0,0,0,18,2,5,14,54,3,9,10,25,1,6,9,8,24,17,6,1,28,19,35,6,5,3,5,4,1,2,0,2,0,323,1042,31,33.6,23,16.80%,,,,0,33,16.2,68,0%,0,38,18,46,34
lifecycle.js,0,0,0,0,0,0,0,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,445,2,76,0,0,0,0,116,102,102,0,0,109,0,185,16,0,0,0,0,0,0,0,0,0,0,2,46,0,7,0,2,0,0,9,120,19,56,1,0,0,1,0,18,1,32,1,1,5,0,2,3,12,0,0,8,0,0,0,0,0,0,0,13,0,203,25,94,97,356,132,24,83,71,1,11,57,68,129,199,44,1,204,221,317,118,84,37,1,148,1,5,0,5,0,0,4320,72,60,38,10.30%,,,,0,69.8,18.2,125,0%,0,42,15,185,46
verify-commit-msg.js,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,1,0,1,5,0,0,10,24,24,0,6,2,2,25,3,1,2,1,0,0,1,0,0,2,0,5,0,0,4,0,2,0,2,0,2,0,5,1,1,0,3,0,0,0,3,3,4,4,0,7,3,3,0,1,0,0,1,0,0,11,0,1,2,20,36,4,36,17,65,14,16,18,29,0,11,29,31,34,43,10,3,39,35,40,11,6,3,4,5,0,7,12,7,0,0,892,18,49.6,0,12.40%,,,,0.8,65.2,19.5,127,0%,5,39,21,25,46
acorn_csp.js,0,0,0,0,0,0,0,0,0,0,2562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19113,82,849,20,6,2,217,237,1325,1323,17,212,681,487,940,1061,920,557,320,247,189,196,274,190,232,241,514,1202,36,1319,57,46,0,565,322,431,265,437,376,27,27,170,5,12,181,42,146,70,246,1,104,326,267,40,81,43,17,3,0,114,1129,114,5,379,314,3822,545,1905,1860,6925,1271,500,1190,3329,46,807,1747,941,4077,4019,1895,49,4290,3687,5003,2522,429,502,612,582,47,449,109,447,1,8,95549,2562,37.3,424.5,20.00%,,,,3.5,59.5,14.3,4287,0%,10,51,31,1325,40
babel-traverse_vx.x.x.js,0,0,0,0,0,0,0,0,0,0,223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,559,0,2,0,25,0,0,155,6,6,18,0,8,91,83,247,6,2,1,3,5,1,7,0,2,5,76,61,28,1,29,4,0,1,19,0,0,25,3,1,0,4,0,0,0,0,8,3,7,0,0,4,9,1,0,2,0,0,0,2,0,2,1,2,2,434,282,176,258,846,44,18,84,203,27,7,436,134,149,287,171,2,445,262,315,128,110,8,96,53,0,56,1,56,0,0,6838,223,30.7,1,8.20%,,,,0.5,74,14.1,91,0%,9,38,24,247,47
globalize.culture.de-DE.js,0,0,0,0,0,0,0,0,0,142,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151,3,182,0,2,2,4,0,8,8,12,1,92,6,22,14,1,1,1,0,0,0,0,0,0,0,54,5,0,8,0,0,0,8,0,7,16,3,8,12,8,5,7,0,1,36,6,2,2,0,0,11,4,0,1,0,0,1,0,8,0,8,0,0,0,68,27,16,53,116,23,20,19,59,2,2,50,33,81,53,16,4,60,43,61,42,8,7,2,35,13,13,0,13,0,2,1895,81,23.4,91,8.00%,,,,0.2,55.5,24.5,124,0%,3,44,20,182,34
repeating_vx.x.x.js,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,0,0,0,2,0,0,13,0,0,18,0,1,3,12,18,4,2,4,2,1,2,2,1,2,2,8,3,4,0,4,0,0,0,1,0,0,2,3,0,0,0,0,0,0,0,0,1,0,0,0,1,2,1,0,1,0,0,0,0,0,0,1,2,2,40,8,22,29,90,15,14,12,34,1,2,36,11,30,34,22,2,34,28,45,23,3,8,7,15,0,3,0,3,0,0,842,33,25.5,0,13.40%,,,,2.6,68.5,11.5,78,0%,10,33,16,18,42
sound.js,0,0,0,0,0,0,0,0,0,0,586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7695,27,58,16,0,1,14,32,152,152,300,9,88,23,369,104,14,10,2,8,6,6,0,3,1,0,43,134,5,94,0,2,97,29,5,124,10,13,6,3,4,14,0,0,10,32,7,9,20,0,6,13,21,4,3,8,0,0,0,38,0,38,0,15,12,715,102,261,451,792,285,132,258,683,36,38,319,202,530,589,278,3,508,555,708,520,89,52,32,198,0,63,24,63,66,0,19047,586,32.5,29,40.40%,,,,0.3,45.6,10.7,156,0%,8,45,28,369,46
github-resolver.js,0,0,0,0,0,0,0,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201,0,2,0,0,0,0,64,33,33,2,5,20,13,43,23,0,0,0,0,0,0,0,0,0,0,20,23,0,13,5,0,1,0,5,3,0,5,3,21,28,0,0,0,2,0,0,0,7,0,9,28,15,23,0,0,0,0,0,0,0,0,0,0,0,34,14,31,15,127,13,39,32,52,3,0,49,28,32,84,36,3,93,78,120,33,11,3,16,1,0,11,0,11,0,0,1680,61,27.5,1,12.00%,,,,0,65.2,19.2,93,0%,0,36,17,64,39
initDoubleCallSpec.js,0,0,0,0,0,0,0,0,0,59,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,2,0,0,0,18,21,21,2,0,7,0,7,4,3,0,0,0,0,0,1,0,0,0,5,15,0,2,0,0,0,2,2,1,3,0,9,2,1,6,0,0,2,0,0,3,0,0,6,0,3,0,0,1,0,0,0,2,0,2,0,0,0,27,6,14,16,70,18,4,4,35,2,0,18,16,30,24,5,0,32,19,31,16,2,7,2,1,6,9,0,9,0,0,692,33,21,0,3.50%,,,,0.6,64.5,18.2,56,10%,2,37,15,21,40
datepicker-no.js,0,0,0,0,0,0,0,0,0,51,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,108,2,0,0,4,0,9,9,4,0,55,0,18,10,0,1,0,0,0,0,0,0,0,0,15,8,0,4,0,0,1,3,4,0,3,0,2,0,1,2,0,0,2,3,8,0,0,2,2,3,6,2,0,1,0,1,0,6,0,6,0,0,0,66,8,17,33,83,24,20,8,45,10,15,20,27,46,45,15,0,58,35,51,22,4,5,8,15,0,5,0,5,0,6,1183,50,23.7,54,6.80%,,,,0.1,61.3,22.7,95,0%,1,40,17,108,34
bootstrap-datepicker.he.js,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,0,98,0,2,0,0,2,3,3,5,0,49,1,4,2,0,0,0,0,0,0,0,0,0,0,7,3,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,1,0,3,0,0,0,0,0,0,0,6,0,6,0,0,0,14,2,3,7,12,4,2,5,8,1,2,2,3,9,13,3,0,11,9,15,3,0,1,0,5,2,2,0,2,0,151,616,15,41.1,49,17.50%,,,,0,23.2,32.3,124,0%,0,27,20,98,34
wrapAsync.js,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,2,6,4,4,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,1,6,0,7,0,1,0,6,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,1,0,1,0,0,0,12,4,17,1,6,11,2,0,12,0,0,5,6,30,16,10,0,14,20,15,9,1,2,2,21,0,3,0,3,0,0,327,15,21.8,0,11.00%,,,,0,71.3,13.1,73,10%,0,25,14,7,61
source-map_vx.x.x.js,0,0,0,0,0,0,0,0,0,0,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,295,0,0,0,14,0,0,89,0,0,18,0,1,90,57,97,6,1,0,5,10,2,9,1,5,0,34,29,16,0,16,0,0,0,1,0,0,14,3,0,0,0,0,0,0,0,0,1,0,0,0,1,2,1,0,1,0,0,0,0,0,0,1,2,2,183,53,145,146,350,13,16,15,82,14,5,179,135,53,202,122,8,207,175,100,153,6,8,43,35,0,29,0,29,0,0,3453,123,28.1,0,8.50%,,,,1.1,71.6,15.2,78,0%,8,33,16,97,47
attributes.js,0,0,0,0,0,0,0,0,0,0,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,446,0,60,2,0,0,0,132,130,130,0,0,50,0,70,0,0,0,0,0,0,0,0,0,0,0,2,80,20,20,20,0,0,0,20,0,0,40,0,5,0,0,0,0,0,0,0,0,0,20,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,90,44,76,22,190,40,0,20,108,82,12,68,14,156,78,34,20,38,104,158,152,20,0,0,32,0,46,0,46,0,0,3057,153,20,30,14.60%,,,,0,54,26.4,74,0%,0,28,14,132,39
color-canvas.js,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,4,3,3,0,0,2,1,3,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,1,2,2,5,0,0,0,3,1,0,3,4,4,7,0,1,5,3,2,3,1,1,0,0,0,0,0,0,0,0,78,2,39,0,2.60%,,,,0,70.5,24.4,56,30%,0,21,8,4,39
collision.js,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,235,0,22,0,0,0,0,28,46,46,2,12,75,2,42,4,75,23,9,7,2,12,2,5,2,0,20,22,0,14,0,0,0,2,3,18,15,3,0,2,11,10,0,0,0,10,8,9,4,0,0,4,7,0,0,0,0,2,0,5,0,5,0,3,0,63,11,19,15,109,30,27,24,77,1,1,73,21,69,99,27,0,78,35,103,22,9,12,11,22,5,18,0,18,0,0,1877,50,37.5,11,12.50%,,,,7.3,57.1,20.5,123,0%,9,40,18,75,44
text.js,0,0,0,0,0,0,0,0,0,0,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1202,0,154,2,0,0,0,89,148,148,2,0,120,6,182,12,41,45,33,10,5,18,5,2,2,4,5,132,5,55,6,0,0,18,9,31,16,50,32,5,4,0,0,0,5,21,2,9,0,2,11,3,26,2,25,5,0,0,0,0,0,0,0,96,0,221,50,114,73,553,103,83,77,239,0,19,159,55,217,168,36,28,198,140,674,118,52,24,192,46,10,19,0,19,0,0,6684,192,34.8,77,18.00%,,,,2.5,58.7,18,134,0%,10,44,18,182,46
logging_test.js,0,0,0,0,0,0,0,0,0,0,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1168,5,4,0,0,0,6,110,87,87,10,2,49,11,90,20,4,6,0,0,1,0,0,0,0,0,32,55,0,18,9,0,9,23,3,20,7,23,5,12,0,12,0,4,22,0,14,34,12,0,11,5,17,4,8,4,0,0,0,20,0,20,0,19,8,174,24,91,94,352,30,105,63,216,4,11,184,41,199,247,132,11,172,285,326,89,22,27,27,7,0,43,0,43,0,0,5288,179,29.5,2,22.10%,,,,0.2,60,14.3,101,0%,3,44,23,110,39
release.js,0,0,0,0,0,0,0,0,0,206,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,363,1,126,0,0,0,0,0,80,80,2,24,43,18,86,22,4,3,6,0,0,4,2,0,1,0,13,52,2,24,2,0,7,6,1,9,8,10,18,0,1,7,5,0,0,6,14,7,13,1,14,12,2,11,9,1,0,1,1,8,13,8,1,0,0,151,22,111,64,265,60,45,48,123,20,30,118,53,139,117,82,22,162,91,148,99,20,13,7,32,11,26,0,26,0,0,3590,127,28.3,63,10.10%,,,,0.6,61.6,18.5,93,0%,6,48,22,126,34
datepicker-da.js,0,0,0,0,0,0,0,0,0,28,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,0,108,2,0,0,4,0,9,9,4,0,55,2,16,10,0,1,0,2,0,0,0,0,0,0,15,8,0,4,0,0,1,6,1,2,6,1,7,0,1,2,7,0,5,10,8,5,0,2,2,8,11,2,0,1,0,1,0,6,0,6,0,0,0,63,8,19,33,86,21,20,9,41,4,12,18,18,41,33,15,0,57,32,49,23,3,4,8,15,0,5,0,5,0,7,1148,37,31,54,7.30%,,,,0.3,62.7,23.4,81,0%,2,44,18,108,34
bootstrap-datepicker.sv.js,0,0,0,0,0,0,0,0,0,20,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,96,0,2,0,0,2,3,3,5,0,48,3,4,2,0,1,0,0,0,0,0,0,0,0,9,3,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,2,4,0,0,0,0,0,0,0,6,0,6,0,0,0,40,7,6,20,27,9,11,5,17,9,8,8,15,25,23,8,0,33,27,31,11,3,2,0,9,0,2,0,2,0,9,672,17,39.5,48,9.10%,,,,0.1,54.2,29.8,134,0%,1,29,20,96,34
datepicker-be.js,0,0,0,0,0,0,0,0,0,28,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,0,108,0,0,0,4,0,8,8,4,0,55,0,20,10,0,1,0,0,0,0,0,0,0,0,15,8,1,4,1,0,1,2,2,0,3,0,1,0,1,1,0,0,1,3,5,0,1,2,2,4,5,1,0,1,0,1,0,6,0,6,0,0,0,46,5,17,21,70,19,8,7,35,2,11,19,15,27,26,12,0,40,27,42,13,2,4,6,15,0,5,0,5,0,234,1177,37,31.8,54,7.10%,,,,0.1,44.6,22.9,87,0%,1,41,18,108,34
effect-transfer.js,0,0,0,0,0,0,0,0,0,26,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,2,10,0,4,0,2,0,12,12,8,0,6,1,18,31,0,0,0,0,0,0,0,0,0,0,9,7,0,6,10,0,1,1,2,2,2,4,1,0,0,3,0,0,0,2,1,1,0,3,3,1,3,1,1,0,0,0,0,1,0,1,0,0,0,26,3,27,15,71,44,5,9,28,8,1,12,10,38,39,13,5,40,29,47,23,2,1,0,15,0,6,0,6,0,0,856,40,21.4,5,11.10%,,,,0,63.3,17.9,73,0%,0,40,20,31,47
datepicker-zh-HK.js,0,0,0,0,0,0,0,0,0,28,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,0,114,2,0,0,4,0,9,9,4,0,55,5,13,10,1,0,0,2,0,0,0,0,0,0,15,8,0,4,0,0,1,2,1,4,3,1,1,0,4,1,0,3,1,3,5,0,0,2,2,4,5,1,0,1,0,2,0,9,0,9,0,0,0,40,2,19,21,66,18,8,12,33,2,9,14,16,28,26,11,0,35,22,41,14,1,4,8,16,3,5,0,5,0,104,1056,37,28.5,57,8.30%,,,,0.3,48.8,26.6,67,0%,2,44,18,114,34
bootstrap-markdown.ja.js,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145,0,42,0,2,0,0,42,3,3,5,0,20,1,5,3,0,0,0,0,0,0,0,0,0,0,21,2,1,1,1,0,1,0,1,1,0,0,0,0,3,5,1,1,4,1,0,1,1,2,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,21,1,6,14,54,3,9,8,23,2,9,9,13,25,17,7,1,29,15,33,5,1,3,5,3,1,2,0,2,0,73,745,29,25.7,21,19.50%,,,,0,45.8,21.1,47,10%,0,39,18,42,34
bootstrap-datepicker.rs-latin.js,0,0,0,0,0,0,0,0,0,19,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,0,98,0,3,0,0,6,6,6,7,0,47,5,14,2,2,1,2,0,0,0,0,0,0,0,9,4,1,1,1,0,1,5,1,1,5,3,3,0,0,0,6,0,0,6,5,2,7,1,1,13,3,3,0,0,0,0,0,6,0,6,0,0,0,63,16,14,31,61,5,11,6,34,7,10,26,13,38,32,13,0,42,24,41,18,11,3,0,9,0,2,0,2,0,4,969,20,48.5,49,10.40%,,,,0.5,61.2,23.4,186,0%,3,39,20,98,34
particles.js,0,0,0,0,0,0,0,0,0,0,440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5251,4,32,4,0,0,3,15,104,104,145,60,145,17,247,347,124,83,35,14,10,40,8,2,5,6,100,134,17,126,17,20,23,37,15,68,26,8,5,16,2,7,0,1,15,37,20,34,57,0,72,24,39,2,0,4,13,13,0,33,0,33,0,19,4,598,41,324,255,794,142,93,221,724,14,23,404,133,383,456,283,5,559,570,751,175,77,49,32,65,37,41,10,41,42,0,15628,440,35.5,16,33.60%,,,,2.1,49.4,12.1,150,0%,10,48,28,347,47
once.js,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0,0,0,0,0,0,0,4,4,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,5,1,6,8,1,1,4,0,0,10,1,16,4,3,0,7,2,8,8,1,0,1,1,0,2,0,2,0,0,185,8,23.1,0,30.80%,,,,0,51.9,13,39,10%,0,21,8,5,59
a.js,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,4,4,4,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,12,0,2,1,8,2,2,3,4,0,0,3,4,8,6,4,0,4,5,7,1,1,2,0,4,0,1,0,1,0,0,141,6,23.5,0,10.60%,,,,0,64.5,20.6,37,20%,0,26,8,8,46
